Contrato,Sector,Concurso,Anio_Proyecto,Titulo_Proyecto,Fecha_Inicio,Fecha_Fin,Empresa,Distrito,Provincia,Region,Ubigeo,Monto_Estado,Aporte_Empresa,Aporte_No_Financiero,Moneda,Fecha_Corte,ANIO_CORTE_ARCHIVO,Fecha_Corte_Std,Anio_Corte_Num,Monto_Total_Proyecto
1055-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,IMPLEMENTACION DE UNA PLATAFORMA DIGITAL EDUCATIVA PARA LA OPTIMIZACION DE GESTION DE PROCESOS Y APRENDIZAJE EN SST EN LA EMPRESA ASESORES DE SEGURIDAD Y SALUD OCUPACIONAL ASOCIADOS S.A.C.,20250205.0,20260105.0,ASESORES DE SEGURIDAD Y SALUD OCUPACIONAL ASOCIADOS SAC,PUEBLO LIBRE,LIMA,LIMA,150121.0,44950.0,11441.0,6138.0,SOLES,20250505,20250505,2025-05-05,20250505,62529.0
1055-PROINNOVATE-PIEC2CC-2025,BID 4,VALIDACIÓN DE LA INNOVACIÓN - CAMBIO CLIMÁTICO,2025,"VALIDACION TECNICA Y COMERCIAL DEL PRODUCTO TEC-SOIL PARA LA REMEDIACION DE PASIVOS MINEROS Y CIERRE DE MINAS, QUE PERMITA EL CUMPLIMIENTO DE LA NORMATIVA AMBIENTAL.",20251104.0,20260804.0,INPROYEN CONSULTING S.A.C.,SAN ISIDRO,LIMA,LIMA,150131.0,187901.0,51108.0,74700.0,SOLES,20260707,20260707,2026-07-07,20260707,313709.0
1056-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,"OBTENCION DE LA CERTIFICACION ISO 9001:2015 SISTEMA DE GESTION DE LA CALIDAD EN LA EMPRESA JJH & CAREM S.R.L., PARA MEJORAR LA CALIDAD DE SUS SERVICIOS, INCREMENTAR LA SATISFACCION DE SUS CLIENTES Y ACCEDER A NUEVOS MERCADOS",20240318.0,20250418.0,JJH & CAREM S.R.L.,ABANCAY,ABANCAY,APURIMAC,30101.0,42000.0,9514.29,6342.86,SOLES,20260105,05012026,2026-01-05,20260105,57857.15
1056-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,CERTIFICACION ISO 9001:2015 EN E&M CONSERGEN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA PARA LA MEJORA DE LA CALIDAD EN EL SERVICIO DE ARRENDAMIENTO DE EQUIPOS Y MAQUINARIA Y EL ACCESO A CONTRATOS DE MAYOR EXIGENCIA,20251118.0,20260718.0,E&M CONSERGEN EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ECHARATE,LA CONVENCION,CUSCO,80902.0,45000.0,11571.43,7714.29,SOLES,20260707,20260707,2026-07-07,20260707,64285.72
1057-PROINNOVATE-AEE-2023,BID 4,Startup Perú PLUG - Atracción de Emprendedores Extranjeros,2023,"KIDSBOOK, SAAS PARA ESTABLECIMIENTOS PREESCOLARES",20240213.0,20250213.0,KIDSBOOK PERU SAC,MIRAFLORES,LIMA,LIMA,150122.0,154000.0,22026.0,43975.0,SOLES,20260105,05012026,2026-01-05,20260105,220001.0
1057-PROINNOVATE-EIN-2025,BID 4,EMPRENDIMIENTOS INNOVADORES,2025,STARTFUND: CROWDFUNDING DE RECOMPENSA QUE AYUDA A LA PRODUCCION DE PROYECTOS CREATIVOS,20251014.0,20260614.0,GONZALEZ OTOYA BARRERA RAFAEL EDUARDO,TACNA,TACNA,TACNA,230101.0,67000.0,9571.43,19142.85,SOLES,20260707,20260707,2026-07-07,20260707,95714.28
1057-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,"INCORPORACION DE SOLUCIONES TECNOLOGICAS PARA LA GESTION DE INVENTARIOS Y LOGISTICA EN COMERCIOS RUSTIKA E.I.R.L PARA OPTIMIZAR SUS OPERACIONES, GARANTIZAR LA SATISFACCION DEL CLIENTE Y PROMOVER EL CRECIMIENTO SOSTENIBLE.",20250328.0,20260228.0,COMERCIOS RUSTIKA E.I.R.L.,SECHURA,SECHURA,PIURA,200801.0,45000.0,10292.0,6858.0,SOLES,20250505,20250505,2025-05-05,20250505,62150.0
1058-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,"IMPLEMENTACION Y CERTIFICACION DE LA NORMA HACCP PARA EL QUESO CUNUMBUQUINO Y LA LECHE ENTERA PASTEURIZADA (VACUNO) DE LA EMPRESA AGROINDUSTRIAS TRES JOTAS SAC, EN SAN MARTIN",20240318.0,20250418.0,AGROINDUSTRIAS TRES JOTAS S.A.C.,TARAPOTO,SAN MARTIN,SAN MARTIN,220901.0,35000.0,15000.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,50000.0
1058-PROINNOVATE-IMTEMD-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2025,IMPLEMENTACION DE HERRAMIENTAS DIGITALES PARA AUMENTAR LA PRODUCTIVIDAD EMPRESARIAL E INCREMENTAR LAS VENTAS,20251029.0,20260729.0,QUIMICOS BIODEGRADABLES DEL PERU S.A.C.,ATE,LIMA,LIMA,150103.0,45000.0,10285.71,6857.14,SOLES,20260707,20260707,2026-07-07,20260707,62142.85
1058-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,IMPLEMENTACION DE LA PLATAFORMA E-LEARNING DE LA EMPRESA NUAM INTEGRANDO UN SISTEMA DE GESTION ERP PARA AUTOMATIZAR Y FACILITAR LA GESTION DE DATOS Y DOCUMENTOS A TRAVES DE UN API DE PROCESAMIENTO DE INFORMACION PARA MEJORAR LA EDUCACION DE LOS ALUMNOS DE JAEN,20250129.0,20251229.0,EDUCANDO FUTURO AMANECER EIRL,JAEN,JAEN,CAJAMARCA,60801.0,45000.0,12171.42,7114.29,SOLES,20260707,20260707,2026-07-07,20260707,64285.71
1059-PROINNOVATE-CPCC2F2-2023,BID 4,CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN FASE 2 - CATEGORÍA 2,2023,"IMPLEMENTAR LAS SOLUCIONES INNOVADORAS SELECCIONADAS EN LA FASE I DEL PROGRAMA DE INNOVACION ABIERTA DE LA EMPRESA ONCOSALUD PARA LA PREVENCION, DETECCION TEMPRANA, TRATAMIENTO Y MONITOREO DE CANCER DE PULMON",20240327.0,20260526.0,ONCOSALUD S.A.C.,SAN ISIDRO,LIMA,LIMA,150131.0,1165861.0,590539.0,225394.33,SOLES,20260707,20260707,2026-07-07,20260707,1981794.33
1059-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,"DESARROLLO E IMPLEMENTACION DE LA PLATAFORMA WEB GOVELIAEMPRENDE.ORG, ESCUELA ONLINE PARA LA CAPACITACION Y EMPODERAMIENTO DE MUJERES EMPRENDEDORAS EN SITUACION DE VULNERABILIDAD EN PERU.",20250127.0,20251227.0,TALENT CONSULTING ASOCIADOS SAC  ASOCIADOS TC SAC,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,45000.0,10285.72,6857.14,SOLES,20250505,20250505,2025-05-05,20250505,62142.86
106-FIDECOM-INNOVATEPERU-CMCEI-2017,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2017,CERTIFICACION DE UN SISTEMA DE GESTION DE SEGURIDAD Y SALUD OCUPACIONAL BASADO EN LA NORMA OHSAS 18001:2007 EN LA EMPRESA CORAL INGENIERIA Y CONSTRUCCION S.A.C PARA LA EJECUCION DE OBRAS CIVILES,20170417.0,20180717.0,CORAL INGENIERIA Y CONSTRUCCION S.A.C.,HUARAZ,HUARAZ,ANCASH,20101.0,39998.31,15901.69,25870.0,SOLES,20260105,05012026,2026-01-05,20260105,81770.0
106-FIDECOM-INNOVATEPERU-CMCEI-2019,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2019,IMPLEMENTACION Y CERTIFICACION DE UN SISTEMA DE GESTION AMBIENTAL BASADO EN LA NORMA INTERNACIONAL ISO 14001:2015 PARA LA CAMARA DE COMERCIO Y PRODUCCION DE LA LIBERTAD,20190417.0,20201117.0,CAMARA DE COMERCIO Y PRODUCCION DE LA LI BERTAD,TRUJILLO,TRUJILLO,LA LIBERTAD,130101.0,45000.0,19100.0,25900.0,SOLES,20260105,05012026,2026-01-05,20260105,90000.0
106-FIDECOM-INNOVATEPERU-PIMEN-2016,FIDECOM,PIMEN,2016,"PROTOTIPO DE DESINFECCION CON  VAPOR FLUENTE  PARA PRODUCTOS DEL AGRO CON ENERGIA SOLAR, VALIDADO EN QUINUA",20160405.0,20180514.0,JIMENEZ CERPA VICTOR MANUEL,SAN MARTIN DE PORRES,LIMA,LIMA,150135.0,78855.95,6714.9,13400.0,SOLES,20260105,05012026,2026-01-05,20260105,98970.84999999999
106-FIDECOM-PNICP-CMCEI-2015,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2015,CERTIFICACION DE LA EMPRESA PROTECCION AMBIENTAL BAJO LA NORMA INTERNACIONAL OSHAS 18001:2007,20150527.0,20160926.0,PROTECCION AMBIENTAL S.R.L.,JACOBO HUNTER,AREQUIPA,AREQUIPA,40107.0,45000.0,19280.0,25900.0,SOLES,20260105,05012026,2026-01-05,20260105,90180.0
106-FINCYT-BCD-2010,FINCYT I,BECAS CONCURSO DIPLOMADOS,2010,DIPLOMATURA AVANZADA EN GESTION DE LA INOVACION TECNOLOGICA EN LA PUCP,20101202.0,20110702.0,JONATHAN MARKHAM SILVA MERCADO,SANTA ANITA,LIMA,LIMA,150137.0,4860.0,4860.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,9720.0
106-FINCYT-EQUIP-2009,FINCYT I,ECT,2009,EQUIPAMIENTO PARA DIAGNOSTICO DE EMISION DE GASES A VEHICULOS MOTORIZADOS,20100601.0,20120601.0,SERVIC NAC DE ADIESTRAM EN TRABAJ INDUST,INDEPENDENCIA,LIMA,LIMA,150112.0,246694.9,42130.0,40000.0,SOLES,20260105,05012026,2026-01-05,20260105,328824.9
106-FINCYT-FIDECOM-PIMEN-2011,FIDECOM,PIMEN,2011,DESARROLLO DE UN PROTOTIPO DE MAQUINA ELECTROMECANICA EN ETAPA DE FORMADO DE MASA PARA INCREMENTAR LA PRODUCTIVIDAD EN LA ELABORACION DE ROSQUITAS POR BATC DE PRODUCCION,20120125.0,20150124.0,PROCESADORA DE ALIMENTOS VELASQUEZ SAC,SAN BORJA,LIMA,LIMA,150130.0,79899.58,10925.92,10000.0,SOLES,20260105,05012026,2026-01-05,20260105,100825.5
106-FINCYT-FIDECOM-PIMEN-2014,FIDECOM,PIMEN,2014,"DESARROLLO DE UN COMERCIO ELECTRONICO WEB Y MOVIL PARA LA COMERCIALIZACION DE TICKETS DE BUS INTERPROVINCIALES, PARA MANEJAR LA DISPONIBILIDAD DE ESPACIOS EN LINEA Y EN TIEMPO REAL Y ASI MEJORAR EL CANAL DE VENTAS PARA ESTAS COMPANIAS",20140521.0,20170129.0,GTE TRAVEL S.A.C.,MIRAFLORES,LIMA,LIMA,150122.0,145638.34,13850.47,21600.0,SOLES,20260105,05012026,2026-01-05,20260105,181088.81
106-FINCYT-FIDECOM-PIPEI-2012,FIDECOM,PIPEI,2012,DESARROLLO DE UN PROTOTIPO MECATRONICO INTELIGENTE PARA LA OPTIMIZACION DE CORTES EN CUEROS DE ALPACA BASADO EN VISION ARTIFICIAL Y OPTIMIZACION COMBINATORIA Y MULTIOBJETIVO.,20121122.0,20141122.0,PERU LEDER EXPORT S.A.C.,CERRO COLORADO,AREQUIPA,AREQUIPA,40104.0,261210.17,30839.83,30350.0,SOLES,20260105,05012026,2026-01-05,20260105,322400.0
106-FINCYT-FIDECOM-PIPEI-2013,FIDECOM,PIPEI,2013,GENERACION DE PROTOTIPOS DE PRUEBAS DE INMUNODIAGNOSTICO POR ELISA Y TIRAS REACTIVAS UTILIZANDO ANTIGENOS RECOMBINANTES,20131023.0,20160929.0,BIONOMA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - BIONOMA E.I.R.L.,BREÑA,LIMA,LIMA,150105.0,269444.06,34113.61,35000.0,SOLES,20260105,05012026,2026-01-05,20260105,338557.67
106-INNOVATEPERU-IDIBIO-2018,FINCYT II,PROYECTOS I+D+i - BIO,2018,SISTEMA DE GESTION Y MONITOREO DE LA PRODUCCION DE QUINUA ORGANICA EN LA AGRICULTURA FAMILIAR DE PUNO,20180504.0,20190704.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SAN MIGUEL,LIMA,LIMA,150136.0,299494.92,16549.2,10060.0,SOLES,20260105,05012026,2026-01-05,20260105,326104.12
106-INNOVATEPERU-OEV-2019-SI,FINCYT III,Concurso Organización de Eventos de Vinculación de Actores del Ecosistema de Innovación y Emprendimiento,2019,I SIMPOSIO INTERNACIONAL: “RECICLANDO HACIA UNA ECONOMIA CIRCULAR”.,20191024.0,20191124.0,ASOCIACION CIVIL RECICLAME CUMPLE CON TU PLANETA,SAN ISIDRO,LIMA,LIMA,150131.0,56505.01,56348.35,18650.0,SOLES,20260105,05012026,2026-01-05,20260105,131503.36
106-INNOVATEPERU-PIECOV-2020,FINCYT III,VALIDACIÓN DE LA INNOVACIÓN EMPRESARIAL - RETO INNOVA COVID-19,2020,VALIDACION Y EMPAQUETAMIENTO DE UN RECUBRIMIENTO LIQUIDO DE BAJO COSTO Y FACIL APLICACION PARA DAR FUNCIONALIDAD DE FILTRO ELECTROSTATICO Y BACTERICIDA A MASCARILLAS TEXTILES (LAVABLES-REUTILIZABLES) Y QUIRURGICAS PARA MEJORAR LA PROTECCION FRENTE AL COVID19,20200709.0,20210408.0,REPRESENTACIONES COAST SRL,SAN ISIDRO,LIMA,LIMA,150131.0,147400.0,9000.0,86800.0,SOLES,20260105,05012026,2026-01-05,20260105,243200.0
106-PROINNOVATE-BCCF2-2021,FINCYT III,CONCURSO BOOTCAMPS DE CÓDIGO - FASE II,2021,BOOTCAMP MAKEITREAL - PROGRAMA FULL STACK JS WEB DEVELOPER TIEMPO COMPLETO,20211125.0,20220825.0,IGOR CHINCHAY FARRONAY,,,,,5750.0,0.0,0.0,DOLARES,20260105,05012026,2026-01-05,20260105,5750.0
106-PROINNOVATE-CETF2-2025,BID 4,CONCURSO FORTALECIMIENTO ESTRATÉGICO DE CENTROS DE EXTENSIÓN Y TRANSFERENCIA TECNOLÓGICA (CET) - SEGUNDA FASE,2025,IMPLEMENTACION DEL PLAN ESTRATEGICO DEL CITEFORESTAL MAYNAS PARA EL FORTALECIMIENTO DE SERVICIOS QUE SE OFRECEN A LAS UNIDADES PRODUCTIVAS DEL SECTOR FORESTAL MADERA EN EL DEPARTAMENTO DE LORETO,20250611.0,20261211.0,INSTITUTO TECNOLOGICO DE LA PRODUCCION,SAN ISIDRO,LIMA,LIMA,150131.0,3456000.0,0.0,936000.0,SOLES,20260707,20260707,2026-07-07,20260707,4392000.0
106-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA HACCP EN LA LINEA DE PROCESAMIENTO, ENVASADO Y DISTRIBUCION DEL ALFAJOR GIGANTE LAMBAYECANO DE TRES SABORES DE LA EMPRESA ""INDUSTRIA MOCHICA S.A.C.""",20230509.0,20240609.0,INDUSTRIA MOCHICA S.A.C,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,140301.0,45000.0,10285.71,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.85
106-PROINNOVATE-IMTEMC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2024,IMPLEMENTACION Y CERTIFICACION DE LA NORMA ORGANICA EN LA CADENA PRODUCTIVA Y COMERCIALIZACION DE CAFE QUE PERMITA A LA ASOCIACION COFFEE GUAY APAE DE CAJAMARCA  SU INSERCION EN MERCADOS DE ALTO VALOR Y RAPIDO CRECIMIENTO,20240318.0,20250418.0,ASOCIACION DE PRODUCTORES AGROPECUARIOS ECOLOGICOS COFFEE GUAY APAE,LA COIPA,SAN IGNACIO,CAJAMARCA,60904.0,45000.0,10285.71,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.85
106-PROINNOVATE-PAIM2-2022,MIPYME EMPRENDEDOR,PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD II - POTENCIAMIENTO DE LAS EXPORTACIONES,2022,EXPORTACION DE ACEITUNA NATURAL CON DESTINO A EEUU.,20220523.0,20240212.0,COTRINA EXPORTS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - COTRINA EXPORTS E.I.R.L.,TACNA,TACNA,TACNA,230101.0,84550.0,10500.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,95050.0
1060-PROINNOVATE-IAMA-2023,BID 4,CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN ABIERTA MODALIDAD A,2023,"DESARROLLO DE PROGRAMA DE INNOVACION ABIERTA PARA AGROPECUARIA LA MOCHERITA SAC, CON FINES DE LOGRAR UNA GANADERIA 4.0 Y SOSTENIBLE",20240117.0,20260917.0,AGROPECUARIA LA MOCHERITA SAC,MOCHE,TRUJILLO,LA LIBERTAD,130107.0,2000000.0,871000.0,1020000.0,SOLES,20260707,20260707,2026-07-07,20260707,3891000.0
1060-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,"IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE CALIDAD, ISO 9001:2015 PARA CORPORACION EDUCATIVA DE EXTENSION PROFESIONAL DANIEL ALCIDES CARRION S.A.C.",20251106.0,20260806.0,CORPORACION EDUCATIVA DE EXTENSION PROFESIONAL DANIEL ALCIDES CARRION S.A.C. - CEEPRODAC S.A.C.,LIMA,LIMA,LIMA,150101.0,42000.0,10800.0,7200.0,SOLES,20260707,20260707,2026-07-07,20260707,60000.0
1060-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,"DESARROLLO E IMPLEMENTACION DE UN CHATBOT IA (LLM-RAG) PARA OPTIMIZAR INTERACCIONES, SOPORTE Y CAPACITACION A CLIENTES EMPRESARIALES, POTENCIANDO OPORTUNIDADES DE NEGOCIO PARA LOS CLIENTES DE YAQHA SAC",20250205.0,20260105.0,YAQHA S.A.C.,IQUITOS,MAYNAS,LORETO,160101.0,45000.0,10290.0,6857.0,SOLES,20250505,20250505,2025-05-05,20250505,62147.0
1061-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,"FORTALECIMIENTO DE LA GESTION ORGANIZACIONAL EN FARES CONTRATISTAS A TRAVES DE LA CERTIFICACION TRINORMA ISO 9001, 14001 Y 45001, PROMOVIENDO UN SERVICIO DE TRANSPORTE ESPECIALIZADO, MAS COMPETITIVO, SEGURO Y AMBIENTALMENTE RESPONSABLE",20251127.0,20260827.0,FARES CONTRATISTAS Y SERVICIOS GENERALES S.R.L.,ESPINAR,ESPINAR,CUSCO,80801.0,59675.0,15345.0,10230.0,SOLES,20260707,20260707,2026-07-07,20260707,85250.0
1061-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,ADECUACION E IMPLEMENTACION DE UN ERP CON UN API DE PROCESAMIENTO DE DATOS PARA OPTIMIZAR LA GESTION COMERCIAL DE CONSORCIO AYLLU SIMPLIFICANDO EL FLUJO DE TRABAJO EN UN ENTORNO DE CONECTIVIDAD COLABORATIVA MEJORANDO LA EXPERIENCIA DE COMPRA DEL CLIENTE,20250127.0,20260226.0,CONSORCIO AYLLU S.A.C.,LIMA,LIMA,LIMA,150101.0,45000.0,12171.42,7114.29,SOLES,20260707,20260707,2026-07-07,20260707,64285.71
1061-PROINNOVATE-PIEC2-2023,BID 4,PROYECTOS DE VALIDACIÓN DE LA INNOVACIÓN,2023,DESARROLLO DE VALIDACION DE LOS EQUIPOS TECNOLOGICOS PARA EL PROCESAMIENTO DE LA FIBRA DE ALPACA.,20240117.0,20250717.0,JCALDERON E.I.R.L.,PUNO,PUNO,PUNO,210101.0,349891.86,60386.56,151200.0,SOLES,20260707,20260707,2026-07-07,20260707,561478.4199999999
1062-PROINNOVATE-ICC-2023,BID 4,INCUBADORAS CAMBIO CLIMÁTICO,2023,FORTALECIENDO LA INCUBADORA NEXUM - PUCP CON ENFOQUE EN CAMBIO CLIMATICO,20240223.0,20260823.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SAN MIGUEL,LIMA,LIMA,150136.0,500000.0,62500.0,0.0,SOLES,20260707,20260707,2026-07-07,20260707,562500.0
1062-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,"IMPLEMENTACION Y CERTIFICACION DE UN SISTEMA DE GESTION DE LA CALIDAD ISO 9001:2015 EN TEJADA CENTRO ODONTOLOGICO ESPECIALIZADO E.I.R.L. PARA MEJORAR LA SATISFACCION DEL CLIENTE, ESTANDARIZAR LOS PROCESOS CLINICOS Y ADMINISTRATIVOS.",20251118.0,20260718.0,TEJADA CENTRO ODONTOLOGICO ESPECIALIZADO E.I.R.L.,TACNA,TACNA,TACNA,230101.0,45000.0,11571.43,7714.28,SOLES,20260707,20260707,2026-07-07,20260707,64285.71
1062-PROINNOVATE-IMTEMCCC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD - CAMBIO CLIMÁTICO,2024,INCREMENTO DEL NIVEL DE VENTAS Y ACCESO A NUEVOS DICHOS DE MERCADO CON LA IMPLEMENTACION DEL CERTIFICADO RAINFOREST ALLIANCE EN LA ASOCIACION DEL PRODUCTORES DEL NORTE - PRONOR,20250319.0,20260419.0,"""ASOCIACION AGROPECUARIA DE PRODUCTORES DEL NORTE""",SAN IGNACIO,SAN IGNACIO,CAJAMARCA,60901.0,45000.0,10285.71,6857.14,SOLES,20260707,20260707,2026-07-07,20260707,62142.85
1063-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,IMPLEMENTACION DE LAS NORMAS ISO 9001:2015 PARA EL CRECIMIENTO Y POSICIONAMIENTO EN EL MERCADO DE LA EMPRESA SUCCESS SDISE S.A.C. DE LA REGION AREQUIPA,20240318.0,20250418.0,SUCCESS SDISE SOCIEDAD ANONIMA CERRADA - SDISE S.A.C.,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,40129.0,45000.0,10285.71,6857.14,SOLES,20260105,05012026,2026-01-05,20260105,62142.85
1063-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,IMPLEMENTACION DE TECNOLOGIAS DE INFORMACION EN AGROINDUSTRIAS ECOVALLE SAC PARA MEJORAR LA EFICIENCIA DE LOS PROCESOS PRODUCTIVOS Y COMERCIALES.,20250127.0,20251227.0,AGROINDUSTRIAS ECOVALLE S.A.C.,TACNA,TACNA,TACNA,230101.0,45000.0,10350.0,6800.0,SOLES,20260707,20260707,2026-07-07,20260707,62150.0
1063-PROINNOVATE-PIEC2CC-2025,BID 4,VALIDACIÓN DE LA INNOVACIÓN - CAMBIO CLIMÁTICO,2025,"VALIDACION TECNICA Y COMERCIAL DE BIOMATERIALES TEXTILES AMAZONICOS: TELA DE ALGODON-AGUAJE Y ALGODON-CHAMBIRA, PARA EL MERCADO DE LUJO SOSTENIBLE DE EUROPA.",20251029.0,20261029.0,AGROINDUSTRIAS MONARCA S.A.C.,JUANJUI,MARISCAL CACERES,SAN MARTIN,220601.0,499975.0,150039.0,277800.0,SOLES,20260707,20260707,2026-07-07,20260707,927814.0
1064-PROINNOVATE-IMTEMC-2023,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2023,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION SEGUN ISO 9001:2015 EN LA EMPRESA GRUPO INVEXTIGA S.R.L.,20240401.0,20241101.0,GRUPO INVEXTIGA S.R.L.,SAN BORJA,LIMA,LIMA,150130.0,44950.0,10391.0,6765.0,SOLES,20260105,05012026,2026-01-05,20260105,62106.0
1064-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,"CERTIFICACION DEL SIG ISO 9001, 14001 Y 45001 PARA CORPORACION TRACTO SONI PARA MEJORAR SU COMPETITIVIDAD, Y SU LIDERAZGO EN LA OFERTA DE SERVICIOS INTEGRALES DE FABRICACION Y MANTENIMIENTO DE PIEZAS INDUSTRIALES BAJO ESTANDARES INTERNACIONALES",20251029.0,20260729.0,CORPORACION TRACTO SONI E.I.R.L.,CERRO COLORADO,AREQUIPA,AREQUIPA,40104.0,58216.67,14970.0,9980.0,SOLES,20260707,20260707,2026-07-07,20260707,83166.67
1064-PROINNOVATE-IMTEMDC2-2024,BID 4,DIGITALIZACIÓN EMPRESARIAL - CATEGORÍA 2,2024,DOTACION DE INTELIGENCIA ARTIFICIAL PARA PROCESAMIENTO DE LENGUAJE NATURAL EN CONSULTAS AL ERP ODOO,20250129.0,20251229.0,M Y R CONSULTORIA EN SISTEMAS S.A.C.,CHORRILLOS,LIMA,LIMA,150108.0,45000.0,10286.0,6857.0,SOLES,20250505,20250505,2025-05-05,20250505,62143.0
1065-PROINNOVATE-AEE-2023,BID 4,Startup Perú PLUG - Atracción de Emprendedores Extranjeros,2023,"IMPULSA EMPRESAS SPA: SUITE COMERCIAL. CRM VENTAS, CRM MARKETING, WHATSAPP E INTRANET",20231227.0,20250226.0,IMPULSA SUITE S.A.C.,MIRAFLORES,LIMA,LIMA,150122.0,154000.0,22000.0,44000.0,SOLES,20260105,05012026,2026-01-05,20260105,220000.0
1065-PROINNOVATE-IMTEMC-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DE CALIDAD,2025,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION DE CALIDAD SEGUN ISO 9001:2015 EN LA EMPRESA ASCENSORES OTOYA S.A.C.,20251106.0,20260806.0,ASCENSORES OTOYA SAC,JESUS MARIA,LIMA,LIMA,150113.0,45000.0,11684.0,7616.0,SOLES,20260707,20260707,2026-07-07,20260707,64300.0
